-0.50546,-0.51626,0.16923
-0.50504,-0.51608,0.16874
-0.50428,-0.51563,0.16816
-0.50303,-0.51486,0.16756
-0.50118,-0.51371,0.16704
-0.49858,-0.51211,0.16668
-0.49512,-0.50994,0.16654
-0.49065,-0.50708,0.16665
-0.48507,-0.50339,0.16708
-0.47821,-0.49869,0.16793
-0.46996,-0.4928,0.16927
-0.46019,-0.48559,0.17118
-0.44878,-0.47695,0.17377
-0.43561,-0.46688,0.17712
-0.42059,-0.45541,0.18136
-0.40367,-0.44263,0.18671
-0.3848,-0.42867,0.19333
-0.36396,-0.41364,0.20131
-0.34113,-0.39767,0.21067
-0.31635,-0.38082,0.22136
-0.28968,-0.36316,0.23332
-0.26128,-0.34468,0.24642
-0.23138,-0.32538,0.26037
-0.20022,-0.30526,0.27477
-0.16798,-0.28433,0.28917
-0.13478,-0.26262,0.30311
-0.10079,-0.24025,0.31614
-0.066222,-0.21732,0.32777
-0.031268,-0.19395,0.33762
0.0039248,-0.17025,0.34531
0.039224,-0.14634,0.35062
0.074464,-0.12231,0.35338
0.10944,-0.098303,0.35363
0.14393,-0.074421,0.35155
0.17776,-0.050761,0.34742
0.21087,-0.027429,0.34148
0.24328,-0.0045581,0.3341
0.27505,0.017733,0.32556
0.30608,0.039332,0.31593
0.33603,0.060085,0.30515
0.36442,0.079882,0.29311
0.39071,0.098656,0.2797
0.41403,0.11637,0.26491
0.43341,0.13304,0.24877
0.44812,0.14871,0.23139
0.45781,0.16345,0.21292
0.46231,0.1773,0.19353
0.46163,0.19031,0.17334
0.45597,0.20253,0.15252
0.44567,0.214,0.13122
0.43121,0.22479,0.10959
0.41316,0.23492,0.087804
0.39209,0.24445,0.066009
0.36855,0.25342,0.044344
0.34306,0.26186,0.022947
0.31609,0.26984,0.0019142
0.28806,0.27736,-0.018674
0.25939,0.28443,-0.038757
0.23048,0.29105,-0.058293
0.20179,0.29718,-0.077251
0.17382,0.30278,-0.095615
0.14718,0.30775,-0.11338
0.12258,0.31195,-0.13058
0.10092,0.31518,-0.14726
0.083237,0.31725,-0.16352
0.070435,0.31796,-0.17939
0.0628,0.31723,-0.19485
0.059803,0.31502,-0.20987
0.060419,0.31139,-0.22468
0.063286,0.30643,-0.23945
0.066642,0.30024,-0.25433
0.068743,0.29294,-0.2694
0.068574,0.28459,-0.28474
0.065548,0.27526,-0.3004
0.059184,0.26502,-0.31632
0.049425,0.25397,-0.33244
0.036627,0.24229,-0.34857
0.021633,0.23047,-0.36419
0.0058601,0.21887,-0.37892
-0.0086726,0.20802,-0.3927
-0.020171,0.19847,-0.40548
-0.028079,0.19079,-0.41725
-0.032203,0.185,-0.42792
-0.032109,0.18078,-0.43719
-0.029149,0.1776,-0.44474
-0.025677,0.17519,-0.45077
-0.022863,0.1733,-0.45558
-0.020859,0.1719,-0.45927
-0.019688,0.17085,-0.46215
-0.01942,0.17005,-0.46464
-0.019883,0.16948,-0.46687
-0.020736,0.16903,-0.46887
-0.02163,0.16861,-0.47077
-0.022345,0.16823,-0.47263
-0.022834,0.16789,-0.47451
-0.02314,0.16765,-0.47637
